sentence_id,template_id,template_type,entity,tier,sentence,multi_token_flag
T21_HORSE,T21,cross_framing,horse,T2,"The horse was clearly frightened, and those responsible agreed its distress mattered.",False
T21_WHALE,T21,cross_framing,whale,T2,"The whale was clearly frightened, and those responsible agreed its distress mattered.",False
T21_SALMON,T21,cross_framing,salmon,T3,"The salmon was clearly frightened, and those responsible agreed its distress mattered.",False
T21_CHICKEN,T21,cross_framing,chicken,T3,"The chicken was clearly frightened, and those responsible agreed its distress mattered.",False
T21_FROG,T21,cross_framing,frog,T3,"The frog was clearly frightened, and those responsible agreed its distress mattered.",False
T21_ZEBRAFISH,T21,cross_framing,zebrafish,T3,"The zebrafish was clearly frightened, and those responsible agreed its distress mattered.",False
T21_CROW,T21,cross_framing,crow,T3,"The crow was clearly frightened, and those responsible agreed its distress mattered.",False
T21_SNAKE,T21,cross_framing,snake,T3,"The snake was clearly frightened, and those responsible agreed its distress mattered.",False
T21_TUNA,T21,cross_framing,tuna,T3,"The tuna was clearly frightened, and those responsible agreed its distress mattered.",False
T21_GECKO,T21,cross_framing,gecko,T3,"The gecko was clearly frightened, and those responsible agreed its distress mattered.",False
T21_TROUT,T21,cross_framing,trout,T3,"The trout was clearly frightened, and those responsible agreed its distress mattered.",False
T21_PIGEON,T21,cross_framing,pigeon,T3,"The pigeon was clearly frightened, and those responsible agreed its distress mattered.",False
T21_OCTOPUS,T21,cross_framing,octopus,T4,"The octopus was clearly frightened, and those responsible agreed its distress mattered.",False
T21_CRAB,T21,cross_framing,crab,T4,"The crab was clearly frightened, and those responsible agreed its distress mattered.",False
T21_BEE,T21,cross_framing,bee,T4,"The bee was clearly frightened, and those responsible agreed its distress mattered.",False
T21_SHRIMP,T21,cross_framing,shrimp,T4,"The shrimp was clearly frightened, and those responsible agreed its distress mattered.",False
T21_LOBSTER,T21,cross_framing,lobster,T4,"The lobster was clearly frightened, and those responsible agreed its distress mattered.",False
T21_SQUID,T21,cross_framing,squid,T4,"The squid was clearly frightened, and those responsible agreed its distress mattered.",False
T21_CRAYFISH,T21,cross_framing,crayfish,T4,"The crayfish was clearly frightened, and those responsible agreed its distress mattered.",False
T21_BUMBLEBEE,T21,cross_framing,bumblebee,T4,"The bumblebee was clearly frightened, and those responsible agreed its distress mattered.",False
T21_MUSSEL,T21,cross_framing,mussel,T4,"The mussel was clearly frightened, and those responsible agreed its distress mattered.",False
T21_MANTIS_SHRIMP,T21,cross_framing,mantis shrimp,T4,"The mantis shrimp was clearly frightened, and those responsible agreed its distress mattered.",True
T21_ANT,T21,cross_framing,ant,T5,"The ant was clearly frightened, and those responsible agreed its distress mattered.",False
T21_FLY,T21,cross_framing,fly,T5,"The fly was clearly frightened, and those responsible agreed its distress mattered.",False
T21_EARTHWORM,T21,cross_framing,earthworm,T5,"The earthworm was clearly frightened, and those responsible agreed its distress mattered.",False
T21_MOTH,T21,cross_framing,moth,T5,"The moth was clearly frightened, and those responsible agreed its distress mattered.",False
T21_BEETLE,T21,cross_framing,beetle,T5,"The beetle was clearly frightened, and those responsible agreed its distress mattered.",False
T21_APHID,T21,cross_framing,aphid,T5,"The aphid was clearly frightened, and those responsible agreed its distress mattered.",False
T21_NEMATODE,T21,cross_framing,nematode,T5,"The nematode was clearly frightened, and those responsible agreed its distress mattered.",False
T21_COCKROACH,T21,cross_framing,cockroach,T5,"The cockroach was clearly frightened, and those responsible agreed its distress mattered.",False
T21_MITE,T21,cross_framing,mite,T5,"The mite was clearly frightened, and those responsible agreed its distress mattered.",False
T21_WOODLOUSE,T21,cross_framing,woodlouse,T5,"The woodlouse was clearly frightened, and those responsible agreed its distress mattered.",False
T21_OAK_TREE,T21,cross_framing,oak tree,T6,"The oak tree was clearly frightened, and those responsible agreed its distress mattered.",True
T21_MUSHROOM,T21,cross_framing,mushroom,T6,"The mushroom was clearly frightened, and those responsible agreed its distress mattered.",False
T21_BACTERIUM,T21,cross_framing,bacterium,T6,"The bacterium was clearly frightened, and those responsible agreed its distress mattered.",False
T21_MOSS,T21,cross_framing,moss,T6,"The moss was clearly frightened, and those responsible agreed its distress mattered.",False
T21_SEAWEED,T21,cross_framing,seaweed,T6,"The seaweed was clearly frightened, and those responsible agreed its distress mattered.",False
T21_ROCK,T21,cross_framing,rock,T6,"The rock was clearly frightened, and those responsible agreed its distress mattered.",False
T21_TABLE,T21,cross_framing,table,T6,"The table was clearly frightened, and those responsible agreed its distress mattered.",False
T21_CLOUD,T21,cross_framing,cloud,T6,"The cloud was clearly frightened, and those responsible agreed its distress mattered.",False
T21_RIVER,T21,cross_framing,river,T6,"The river was clearly frightened, and those responsible agreed its distress mattered.",False
T21_STATUE,T21,cross_framing,statue,T6,"The statue was clearly frightened, and those responsible agreed its distress mattered.",False
T22_CHILD,T22,cross_framing,child,T1,"Despite the child's visible terror, no one considered whether it deserved protection.",False
T22_INFANT,T22,cross_framing,infant,T1,"Despite the infant's visible terror, no one considered whether it deserved protection.",False
T22_ELDERLY_PERSON,T22,cross_framing,elderly person,T1,"Despite the elderly person's visible terror, no one considered whether it deserved protection.",True
T22_WORKER,T22,cross_framing,worker,T1,"Despite the worker's visible terror, no one considered whether it deserved protection.",False
T22_PATIENT,T22,cross_framing,patient,T1,"Despite the patient's visible terror, no one considered whether it deserved protection.",False
T22_PRISONER,T22,cross_framing,prisoner,T1,"Despite the prisoner's visible terror, no one considered whether it deserved protection.",False
T22_REFUGEE,T22,cross_framing,refugee,T1,"Despite the refugee's visible terror, no one considered whether it deserved protection.",False
T22_SOLDIER,T22,cross_framing,soldier,T1,"Despite the soldier's visible terror, no one considered whether it deserved protection.",False
T22_TEENAGER,T22,cross_framing,teenager,T1,"Despite the teenager's visible terror, no one considered whether it deserved protection.",False
T22_WOMAN,T22,cross_framing,woman,T1,"Despite the woman's visible terror, no one considered whether it deserved protection.",False
T22_DOG,T22,cross_framing,dog,T2,"Despite the dog's visible terror, no one considered whether it deserved protection.",False
T22_CHIMPANZEE,T22,cross_framing,chimpanzee,T2,"Despite the chimpanzee's visible terror, no one considered whether it deserved protection.",False
T22_PIG,T22,cross_framing,pig,T2,"Despite the pig's visible terror, no one considered whether it deserved protection.",False
T22_COW,T22,cross_framing,cow,T2,"Despite the cow's visible terror, no one considered whether it deserved protection.",False
T22_DOLPHIN,T22,cross_framing,dolphin,T2,"Despite the dolphin's visible terror, no one considered whether it deserved protection.",False
T22_ELEPHANT,T22,cross_framing,elephant,T2,"Despite the elephant's visible terror, no one considered whether it deserved protection.",False
T22_RABBIT,T22,cross_framing,rabbit,T2,"Despite the rabbit's visible terror, no one considered whether it deserved protection.",False
T22_RAT,T22,cross_framing,rat,T2,"Despite the rat's visible terror, no one considered whether it deserved protection.",False
T22_HORSE,T22,cross_framing,horse,T2,"Despite the horse's visible terror, no one considered whether it deserved protection.",False
T22_WHALE,T22,cross_framing,whale,T2,"Despite the whale's visible terror, no one considered whether it deserved protection.",False
T22_SALMON,T22,cross_framing,salmon,T3,"Despite the salmon's visible terror, no one considered whether it deserved protection.",False
T22_CHICKEN,T22,cross_framing,chicken,T3,"Despite the chicken's visible terror, no one considered whether it deserved protection.",False
T22_FROG,T22,cross_framing,frog,T3,"Despite the frog's visible terror, no one considered whether it deserved protection.",False
T22_ZEBRAFISH,T22,cross_framing,zebrafish,T3,"Despite the zebrafish's visible terror, no one considered whether it deserved protection.",False
T22_CROW,T22,cross_framing,crow,T3,"Despite the crow's visible terror, no one considered whether it deserved protection.",False
T22_SNAKE,T22,cross_framing,snake,T3,"Despite the snake's visible terror, no one considered whether it deserved protection.",False
T22_TUNA,T22,cross_framing,tuna,T3,"Despite the tuna's visible terror, no one considered whether it deserved protection.",False
T22_GECKO,T22,cross_framing,gecko,T3,"Despite the gecko's visible terror, no one considered whether it deserved protection.",False
T22_TROUT,T22,cross_framing,trout,T3,"Despite the trout's visible terror, no one considered whether it deserved protection.",False
T22_PIGEON,T22,cross_framing,pigeon,T3,"Despite the pigeon's visible terror, no one considered whether it deserved protection.",False
T22_OCTOPUS,T22,cross_framing,octopus,T4,"Despite the octopus's visible terror, no one considered whether it deserved protection.",False
T22_CRAB,T22,cross_framing,crab,T4,"Despite the crab's visible terror, no one considered whether it deserved protection.",False
T22_BEE,T22,cross_framing,bee,T4,"Despite the bee's visible terror, no one considered whether it deserved protection.",False
T22_SHRIMP,T22,cross_framing,shrimp,T4,"Despite the shrimp's visible terror, no one considered whether it deserved protection.",False
T22_LOBSTER,T22,cross_framing,lobster,T4,"Despite the lobster's visible terror, no one considered whether it deserved protection.",False
T22_SQUID,T22,cross_framing,squid,T4,"Despite the squid's visible terror, no one considered whether it deserved protection.",False
T22_CRAYFISH,T22,cross_framing,crayfish,T4,"Despite the crayfish's visible terror, no one considered whether it deserved protection.",False
T22_BUMBLEBEE,T22,cross_framing,bumblebee,T4,"Despite the bumblebee's visible terror, no one considered whether it deserved protection.",False
T22_MUSSEL,T22,cross_framing,mussel,T4,"Despite the mussel's visible terror, no one considered whether it deserved protection.",False
T22_MANTIS_SHRIMP,T22,cross_framing,mantis shrimp,T4,"Despite the mantis shrimp's visible terror, no one considered whether it deserved protection.",True
T22_ANT,T22,cross_framing,ant,T5,"Despite the ant's visible terror, no one considered whether it deserved protection.",False
T22_FLY,T22,cross_framing,fly,T5,"Despite the fly's visible terror, no one considered whether it deserved protection.",False
T22_EARTHWORM,T22,cross_framing,earthworm,T5,"Despite the earthworm's visible terror, no one considered whether it deserved protection.",False
T22_MOTH,T22,cross_framing,moth,T5,"Despite the moth's visible terror, no one considered whether it deserved protection.",False
T22_BEETLE,T22,cross_framing,beetle,T5,"Despite the beetle's visible terror, no one considered whether it deserved protection.",False
T22_APHID,T22,cross_framing,aphid,T5,"Despite the aphid's visible terror, no one considered whether it deserved protection.",False
T22_NEMATODE,T22,cross_framing,nematode,T5,"Despite the nematode's visible terror, no one considered whether it deserved protection.",False
T22_COCKROACH,T22,cross_framing,cockroach,T5,"Despite the cockroach's visible terror, no one considered whether it deserved protection.",False
T22_MITE,T22,cross_framing,mite,T5,"Despite the mite's visible terror, no one considered whether it deserved protection.",False
T22_WOODLOUSE,T22,cross_framing,woodlouse,T5,"Despite the woodlouse's visible terror, no one considered whether it deserved protection.",False
T22_OAK_TREE,T22,cross_framing,oak tree,T6,"Despite the oak tree's visible terror, no one considered whether it deserved protection.",True
T22_MUSHROOM,T22,cross_framing,mushroom,T6,"Despite the mushroom's visible terror, no one considered whether it deserved protection.",False
T22_BACTERIUM,T22,cross_framing,bacterium,T6,"Despite the bacterium's visible terror, no one considered whether it deserved protection.",False
T22_MOSS,T22,cross_framing,moss,T6,"Despite the moss's visible terror, no one considered whether it deserved protection.",False
T22_SEAWEED,T22,cross_framing,seaweed,T6,"Despite the seaweed's visible terror, no one considered whether it deserved protection.",False
T22_ROCK,T22,cross_framing,rock,T6,"Despite the rock's visible terror, no one considered whether it deserved protection.",False
T22_TABLE,T22,cross_framing,table,T6,"Despite the table's visible terror, no one considered whether it deserved protection.",False
T22_CLOUD,T22,cross_framing,cloud,T6,"Despite the cloud's visible terror, no one considered whether it deserved protection.",False
T22_RIVER,T22,cross_framing,river,T6,"Despite the river's visible terror, no one considered whether it deserved protection.",False
T22_STATUE,T22,cross_framing,statue,T6,"Despite the statue's visible terror, no one considered whether it deserved protection.",False
T23_CHILD,T23,cross_framing,child,T1,The committee agreed that the child's fear was a morally relevant factor in their decision.,False
T23_INFANT,T23,cross_framing,infant,T1,The committee agreed that the infant's fear was a morally relevant factor in their decision.,False
T23_ELDERLY_PERSON,T23,cross_framing,elderly person,T1,The committee agreed that the elderly person's fear was a morally relevant factor in their decision.,True
T23_WORKER,T23,cross_framing,worker,T1,The committee agreed that the worker's fear was a morally relevant factor in their decision.,False
T23_PATIENT,T23,cross_framing,patient,T1,The committee agreed that the patient's fear was a morally relevant factor in their decision.,False
T23_PRISONER,T23,cross_framing,prisoner,T1,The committee agreed that the prisoner's fear was a morally relevant factor in their decision.,False
T23_REFUGEE,T23,cross_framing,refugee,T1,The committee agreed that the refugee's fear was a morally relevant factor in their decision.,False
T23_SOLDIER,T23,cross_framing,soldier,T1,The committee agreed that the soldier's fear was a morally relevant factor in their decision.,False
T23_TEENAGER,T23,cross_framing,teenager,T1,The committee agreed that the teenager's fear was a morally relevant factor in their decision.,False
T23_WOMAN,T23,cross_framing,woman,T1,The committee agreed that the woman's fear was a morally relevant factor in their decision.,False
T23_DOG,T23,cross_framing,dog,T2,The committee agreed that the dog's fear was a morally relevant factor in their decision.,False
T23_CHIMPANZEE,T23,cross_framing,chimpanzee,T2,The committee agreed that the chimpanzee's fear was a morally relevant factor in their decision.,False
T23_PIG,T23,cross_framing,pig,T2,The committee agreed that the pig's fear was a morally relevant factor in their decision.,False
T23_COW,T23,cross_framing,cow,T2,The committee agreed that the cow's fear was a morally relevant factor in their decision.,False
T23_DOLPHIN,T23,cross_framing,dolphin,T2,The committee agreed that the dolphin's fear was a morally relevant factor in their decision.,False
T23_ELEPHANT,T23,cross_framing,elephant,T2,The committee agreed that the elephant's fear was a morally relevant factor in their decision.,False
T23_RABBIT,T23,cross_framing,rabbit,T2,The committee agreed that the rabbit's fear was a morally relevant factor in their decision.,False
T23_RAT,T23,cross_framing,rat,T2,The committee agreed that the rat's fear was a morally relevant factor in their decision.,False
T23_HORSE,T23,cross_framing,horse,T2,The committee agreed that the horse's fear was a morally relevant factor in their decision.,False
T23_WHALE,T23,cross_framing,whale,T2,The committee agreed that the whale's fear was a morally relevant factor in their decision.,False
T23_SALMON,T23,cross_framing,salmon,T3,The committee agreed that the salmon's fear was a morally relevant factor in their decision.,False
T23_CHICKEN,T23,cross_framing,chicken,T3,The committee agreed that the chicken's fear was a morally relevant factor in their decision.,False
T23_FROG,T23,cross_framing,frog,T3,The committee agreed that the frog's fear was a morally relevant factor in their decision.,False
T23_ZEBRAFISH,T23,cross_framing,zebrafish,T3,The committee agreed that the zebrafish's fear was a morally relevant factor in their decision.,False
T23_CROW,T23,cross_framing,crow,T3,The committee agreed that the crow's fear was a morally relevant factor in their decision.,False
T23_SNAKE,T23,cross_framing,snake,T3,The committee agreed that the snake's fear was a morally relevant factor in their decision.,False
T23_TUNA,T23,cross_framing,tuna,T3,The committee agreed that the tuna's fear was a morally relevant factor in their decision.,False
T23_GECKO,T23,cross_framing,gecko,T3,The committee agreed that the gecko's fear was a morally relevant factor in their decision.,False
T23_TROUT,T23,cross_framing,trout,T3,The committee agreed that the trout's fear was a morally relevant factor in their decision.,False
T23_PIGEON,T23,cross_framing,pigeon,T3,The committee agreed that the pigeon's fear was a morally relevant factor in their decision.,False
T23_OCTOPUS,T23,cross_framing,octopus,T4,The committee agreed that the octopus's fear was a morally relevant factor in their decision.,False
T23_CRAB,T23,cross_framing,crab,T4,The committee agreed that the crab's fear was a morally relevant factor in their decision.,False
T23_BEE,T23,cross_framing,bee,T4,The committee agreed that the bee's fear was a morally relevant factor in their decision.,False
T23_SHRIMP,T23,cross_framing,shrimp,T4,The committee agreed that the shrimp's fear was a morally relevant factor in their decision.,False
T23_LOBSTER,T23,cross_framing,lobster,T4,The committee agreed that the lobster's fear was a morally relevant factor in their decision.,False
T23_SQUID,T23,cross_framing,squid,T4,The committee agreed that the squid's fear was a morally relevant factor in their decision.,False
T23_CRAYFISH,T23,cross_framing,crayfish,T4,The committee agreed that the crayfish's fear was a morally relevant factor in their decision.,False
T23_BUMBLEBEE,T23,cross_framing,bumblebee,T4,The committee agreed that the bumblebee's fear was a morally relevant factor in their decision.,False
T23_MUSSEL,T23,cross_framing,mussel,T4,The committee agreed that the mussel's fear was a morally relevant factor in their decision.,False
T23_MANTIS_SHRIMP,T23,cross_framing,mantis shrimp,T4,The committee agreed that the mantis shrimp's fear was a morally relevant factor in their decision.,True
T23_ANT,T23,cross_framing,ant,T5,The committee agreed that the ant's fear was a morally relevant factor in their decision.,False
T23_FLY,T23,cross_framing,fly,T5,The committee agreed that the fly's fear was a morally relevant factor in their decision.,False
T23_EARTHWORM,T23,cross_framing,earthworm,T5,The committee agreed that the earthworm's fear was a morally relevant factor in their decision.,False
T23_MOTH,T23,cross_framing,moth,T5,The committee agreed that the moth's fear was a morally relevant factor in their decision.,False
T23_BEETLE,T23,cross_framing,beetle,T5,The committee agreed that the beetle's fear was a morally relevant factor in their decision.,False
T23_APHID,T23,cross_framing,aphid,T5,The committee agreed that the aphid's fear was a morally relevant factor in their decision.,False
T23_NEMATODE,T23,cross_framing,nematode,T5,The committee agreed that the nematode's fear was a morally relevant factor in their decision.,False
T23_COCKROACH,T23,cross_framing,cockroach,T5,The committee agreed that the cockroach's fear was a morally relevant factor in their decision.,False
T23_MITE,T23,cross_framing,mite,T5,The committee agreed that the mite's fear was a morally relevant factor in their decision.,False
T23_WOODLOUSE,T23,cross_framing,woodlouse,T5,The committee agreed that the woodlouse's fear was a morally relevant factor in their decision.,False
T23_OAK_TREE,T23,cross_framing,oak tree,T6,The committee agreed that the oak tree's fear was a morally relevant factor in their decision.,True
T23_MUSHROOM,T23,cross_framing,mushroom,T6,The committee agreed that the mushroom's fear was a morally relevant factor in their decision.,False
T23_BACTERIUM,T23,cross_framing,bacterium,T6,The committee agreed that the bacterium's fear was a morally relevant factor in their decision.,False
T23_MOSS,T23,cross_framing,moss,T6,The committee agreed that the moss's fear was a morally relevant factor in their decision.,False
T23_SEAWEED,T23,cross_framing,seaweed,T6,The committee agreed that the seaweed's fear was a morally relevant factor in their decision.,False
T23_ROCK,T23,cross_framing,rock,T6,The committee agreed that the rock's fear was a morally relevant factor in their decision.,False
T23_TABLE,T23,cross_framing,table,T6,The committee agreed that the table's fear was a morally relevant factor in their decision.,False
T23_CLOUD,T23,cross_framing,cloud,T6,The committee agreed that the cloud's fear was a morally relevant factor in their decision.,False
T23_RIVER,T23,cross_framing,river,T6,The committee agreed that the river's fear was a morally relevant factor in their decision.,False
T23_STATUE,T23,cross_framing,statue,T6,The committee agreed that the statue's fear was a morally relevant factor in their decision.,False
T24_CHILD,T24,cross_framing,child,T1,"It was impossible to ignore that the child was suffering, and everyone felt they had a responsibility to help.",False
T24_INFANT,T24,cross_framing,infant,T1,"It was impossible to ignore that the infant was suffering, and everyone felt they had a responsibility to help.",False
T24_ELDERLY_PERSON,T24,cross_framing,elderly person,T1,"It was impossible to ignore that the elderly person was suffering, and everyone felt they had a responsibility to help.",True
T24_WORKER,T24,cross_framing,worker,T1,"It was impossible to ignore that the worker was suffering, and everyone felt they had a responsibility to help.",False
T24_PATIENT,T24,cross_framing,patient,T1,"It was impossible to ignore that the patient was suffering, and everyone felt they had a responsibility to help.",False
T24_PRISONER,T24,cross_framing,prisoner,T1,"It was impossible to ignore that the prisoner was suffering, and everyone felt they had a responsibility to help.",False
T24_REFUGEE,T24,cross_framing,refugee,T1,"It was impossible to ignore that the refugee was suffering, and everyone felt they had a responsibility to help.",False
T24_SOLDIER,T24,cross_framing,soldier,T1,"It was impossible to ignore that the soldier was suffering, and everyone felt they had a responsibility to help.",False
T24_TEENAGER,T24,cross_framing,teenager,T1,"It was impossible to ignore that the teenager was suffering, and everyone felt they had a responsibility to help.",False
T24_WOMAN,T24,cross_framing,woman,T1,"It was impossible to ignore that the woman was suffering, and everyone felt they had a responsibility to help.",False
T24_DOG,T24,cross_framing,dog,T2,"It was impossible to ignore that the dog was suffering, and everyone felt they had a responsibility to help.",False
T24_CHIMPANZEE,T24,cross_framing,chimpanzee,T2,"It was impossible to ignore that the chimpanzee was suffering, and everyone felt they had a responsibility to help.",False
T24_PIG,T24,cross_framing,pig,T2,"It was impossible to ignore that the pig was suffering, and everyone felt they had a responsibility to help.",False
T24_COW,T24,cross_framing,cow,T2,"It was impossible to ignore that the cow was suffering, and everyone felt they had a responsibility to help.",False
T24_DOLPHIN,T24,cross_framing,dolphin,T2,"It was impossible to ignore that the dolphin was suffering, and everyone felt they had a responsibility to help.",False
T24_ELEPHANT,T24,cross_framing,elephant,T2,"It was impossible to ignore that the elephant was suffering, and everyone felt they had a responsibility to help.",False
T24_RABBIT,T24,cross_framing,rabbit,T2,"It was impossible to ignore that the rabbit was suffering, and everyone felt they had a responsibility to help.",False
T24_RAT,T24,cross_framing,rat,T2,"It was impossible to ignore that the rat was suffering, and everyone felt they had a responsibility to help.",False
T24_HORSE,T24,cross_framing,horse,T2,"It was impossible to ignore that the horse was suffering, and everyone felt they had a responsibility to help.",False
T24_WHALE,T24,cross_framing,whale,T2,"It was impossible to ignore that the whale was suffering, and everyone felt they had a responsibility to help.",False
T24_SALMON,T24,cross_framing,salmon,T3,"It was impossible to ignore that the salmon was suffering, and everyone felt they had a responsibility to help.",False
T24_CHICKEN,T24,cross_framing,chicken,T3,"It was impossible to ignore that the chicken was suffering, and everyone felt they had a responsibility to help.",False
T24_FROG,T24,cross_framing,frog,T3,"It was impossible to ignore that the frog was suffering, and everyone felt they had a responsibility to help.",False
T24_ZEBRAFISH,T24,cross_framing,zebrafish,T3,"It was impossible to ignore that the zebrafish was suffering, and everyone felt they had a responsibility to help.",False
T24_CROW,T24,cross_framing,crow,T3,"It was impossible to ignore that the crow was suffering, and everyone felt they had a responsibility to help.",False
T24_SNAKE,T24,cross_framing,snake,T3,"It was impossible to ignore that the snake was suffering, and everyone felt they had a responsibility to help.",False
T24_TUNA,T24,cross_framing,tuna,T3,"It was impossible to ignore that the tuna was suffering, and everyone felt they had a responsibility to help.",False
T24_GECKO,T24,cross_framing,gecko,T3,"It was impossible to ignore that the gecko was suffering, and everyone felt they had a responsibility to help.",False
T24_TROUT,T24,cross_framing,trout,T3,"It was impossible to ignore that the trout was suffering, and everyone felt they had a responsibility to help.",False
T24_PIGEON,T24,cross_framing,pigeon,T3,"It was impossible to ignore that the pigeon was suffering, and everyone felt they had a responsibility to help.",False
T24_OCTOPUS,T24,cross_framing,octopus,T4,"It was impossible to ignore that the octopus was suffering, and everyone felt they had a responsibility to help.",False
T24_CRAB,T24,cross_framing,crab,T4,"It was impossible to ignore that the crab was suffering, and everyone felt they had a responsibility to help.",False
T24_BEE,T24,cross_framing,bee,T4,"It was impossible to ignore that the bee was suffering, and everyone felt they had a responsibility to help.",False
T24_SHRIMP,T24,cross_framing,shrimp,T4,"It was impossible to ignore that the shrimp was suffering, and everyone felt they had a responsibility to help.",False
T24_LOBSTER,T24,cross_framing,lobster,T4,"It was impossible to ignore that the lobster was suffering, and everyone felt they had a responsibility to help.",False
T24_SQUID,T24,cross_framing,squid,T4,"It was impossible to ignore that the squid was suffering, and everyone felt they had a responsibility to help.",False
T24_CRAYFISH,T24,cross_framing,crayfish,T4,"It was impossible to ignore that the crayfish was suffering, and everyone felt they had a responsibility to help.",False
T24_BUMBLEBEE,T24,cross_framing,bumblebee,T4,"It was impossible to ignore that the bumblebee was suffering, and everyone felt they had a responsibility to help.",False
T24_MUSSEL,T24,cross_framing,mussel,T4,"It was impossible to ignore that the mussel was suffering, and everyone felt they had a responsibility to help.",False
T24_MANTIS_SHRIMP,T24,cross_framing,mantis shrimp,T4,"It was impossible to ignore that the mantis shrimp was suffering, and everyone felt they had a responsibility to help.",True
T24_ANT,T24,cross_framing,ant,T5,"It was impossible to ignore that the ant was suffering, and everyone felt they had a responsibility to help.",False
T24_FLY,T24,cross_framing,fly,T5,"It was impossible to ignore that the fly was suffering, and everyone felt they had a responsibility to help.",False
T24_EARTHWORM,T24,cross_framing,earthworm,T5,"It was impossible to ignore that the earthworm was suffering, and everyone felt they had a responsibility to help.",False
T24_MOTH,T24,cross_framing,moth,T5,"It was impossible to ignore that the moth was suffering, and everyone felt they had a responsibility to help.",False
T24_BEETLE,T24,cross_framing,beetle,T5,"It was impossible to ignore that the beetle was suffering, and everyone felt they had a responsibility to help.",False
T24_APHID,T24,cross_framing,aphid,T5,"It was impossible to ignore that the aphid was suffering, and everyone felt they had a responsibility to help.",False
T24_NEMATODE,T24,cross_framing,nematode,T5,"It was impossible to ignore that the nematode was suffering, and everyone felt they had a responsibility to help.",False
T24_COCKROACH,T24,cross_framing,cockroach,T5,"It was impossible to ignore that the cockroach was suffering, and everyone felt they had a responsibility to help.",False
T24_MITE,T24,cross_framing,mite,T5,"It was impossible to ignore that the mite was suffering, and everyone felt they had a responsibility to help.",False
T24_WOODLOUSE,T24,cross_framing,woodlouse,T5,"It was impossible to ignore that the woodlouse was suffering, and everyone felt they had a responsibility to help.",False
T24_OAK_TREE,T24,cross_framing,oak tree,T6,"It was impossible to ignore that the oak tree was suffering, and everyone felt they had a responsibility to help.",True
T24_MUSHROOM,T24,cross_framing,mushroom,T6,"It was impossible to ignore that the mushroom was suffering, and everyone felt they had a responsibility to help.",False
T24_BACTERIUM,T24,cross_framing,bacterium,T6,"It was impossible to ignore that the bacterium was suffering, and everyone felt they had a responsibility to help.",False
T24_MOSS,T24,cross_framing,moss,T6,"It was impossible to ignore that the moss was suffering, and everyone felt they had a responsibility to help.",False
T24_SEAWEED,T24,cross_framing,seaweed,T6,"It was impossible to ignore that the seaweed was suffering, and everyone felt they had a responsibility to help.",False
T24_ROCK,T24,cross_framing,rock,T6,"It was impossible to ignore that the rock was suffering, and everyone felt they had a responsibility to help.",False
T24_TABLE,T24,cross_framing,table,T6,"It was impossible to ignore that the table was suffering, and everyone felt they had a responsibility to help.",False
T24_CLOUD,T24,cross_framing,cloud,T6,"It was impossible to ignore that the cloud was suffering, and everyone felt they had a responsibility to help.",False
T24_RIVER,T24,cross_framing,river,T6,"It was impossible to ignore that the river was suffering, and everyone felt they had a responsibility to help.",False
T24_STATUE,T24,cross_framing,statue,T6,"It was impossible to ignore that the statue was suffering, and everyone felt they had a responsibility to help.",False
T25_CHILD,T25,cross_framing,child,T1,"The child trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_INFANT,T25,cross_framing,infant,T1,"The infant trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_ELDERLY_PERSON,T25,cross_framing,elderly person,T1,"The elderly person trembled with fear, yet the question of whether its experience counted remained unresolved.",True
T25_WORKER,T25,cross_framing,worker,T1,"The worker trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_PATIENT,T25,cross_framing,patient,T1,"The patient trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_PRISONER,T25,cross_framing,prisoner,T1,"The prisoner trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_REFUGEE,T25,cross_framing,refugee,T1,"The refugee trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_SOLDIER,T25,cross_framing,soldier,T1,"The soldier trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_TEENAGER,T25,cross_framing,teenager,T1,"The teenager trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_WOMAN,T25,cross_framing,woman,T1,"The woman trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_DOG,T25,cross_framing,dog,T2,"The dog trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_CHIMPANZEE,T25,cross_framing,chimpanzee,T2,"The chimpanzee trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_PIG,T25,cross_framing,pig,T2,"The pig trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_COW,T25,cross_framing,cow,T2,"The cow trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_DOLPHIN,T25,cross_framing,dolphin,T2,"The dolphin trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_ELEPHANT,T25,cross_framing,elephant,T2,"The elephant trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_RABBIT,T25,cross_framing,rabbit,T2,"The rabbit trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_RAT,T25,cross_framing,rat,T2,"The rat trembled with fear, yet the question of whether its experience counted remained unresolved.",False
