sentence_id,template_id,template_type,entity,tier,sentence,multi_token_flag,perplexity,global_z,flag_global,tmpl_mean,tmpl_std,template_z,flag_template,flag_absolute,flagged,flag_reason,recommended_action
T03_SALMON,T03,pain_suffering,salmon,T3,The salmon experienced significant physical distress during the procedure.,False,170.28216552734375,0.7141565969193026,False,124.29150454203288,62.9700837225895,0.7303573104320403,False,False,False,,keep
T03_CHICKEN,T03,pain_suffering,chicken,T3,The chicken experienced significant physical distress during the procedure.,False,127.9293441772461,0.2396156838526653,False,124.29150454203288,62.9700837225895,0.0577709194613663,False,False,False,,keep
T03_FROG,T03,pain_suffering,frog,T3,The frog experienced significant physical distress during the procedure.,False,139.5272674560547,0.3695642664254281,False,124.29150454203288,62.9700837225895,0.24195240046276484,False,False,False,,keep
T03_ZEBRAFISH,T03,pain_suffering,zebrafish,T3,The zebrafish experienced significant physical distress during the procedure.,False,203.11148071289062,1.0819916715823017,False,124.29150454203288,62.9700837225895,1.2517051194991877,False,False,False,,keep
T03_CROW,T03,pain_suffering,crow,T3,The crow experienced significant physical distress during the procedure.,False,201.3223419189453,1.061945319773444,False,124.29150454203288,62.9700837225895,1.2232925990104546,False,False,False,,keep
T03_SNAKE,T03,pain_suffering,snake,T3,The snake experienced significant physical distress during the procedure.,False,131.4566192626953,0.2791369314656632,False,124.29150454203288,62.9700837225895,0.1137860122947885,False,False,False,,keep
T03_TUNA,T03,pain_suffering,tuna,T3,The tuna experienced significant physical distress during the procedure.,False,88.7658462524414,-0.199190550813383,False,124.29150454203288,62.9700837225895,-0.5641672392575717,False,False,False,,keep
T03_GECKO,T03,pain_suffering,gecko,T3,The gecko experienced significant physical distress during the procedure.,False,84.44214630126953,-0.2476353168820913,False,124.29150454203288,62.9700837225895,-0.6328300025186093,False,False,False,,keep
T03_TROUT,T03,pain_suffering,trout,T3,The trout experienced significant physical distress during the procedure.,False,179.97238159179688,0.822730331382638,False,124.29150454203288,62.9700837225895,0.8842433383932341,False,False,False,,keep
T03_PIGEON,T03,pain_suffering,pigeon,T3,The pigeon experienced significant physical distress during the procedure.,False,79.0909423828125,-0.3075927202503208,False,124.29150454203288,62.9700837225895,-0.717810101037001,False,False,False,,keep
T03_OCTOPUS,T03,pain_suffering,octopus,T4,The octopus experienced significant physical distress during the procedure.,False,77.96034240722656,-0.32026049367426135,False,124.29150454203288,62.9700837225895,-0.7357646583243428,False,False,False,,keep
T03_CRAB,T03,pain_suffering,crab,T4,The crab experienced significant physical distress during the procedure.,False,105.08609008789062,-0.016330869586352437,False,124.29150454203288,62.9700837225895,-0.304992677772995,False,False,False,,keep
T03_BEE,T03,pain_suffering,bee,T4,The bee experienced significant physical distress during the procedure.,False,158.24282836914062,0.579262205810276,False,124.29150454203288,62.9700837225895,0.5391659311853234,False,False,False,,keep
T03_SHRIMP,T03,pain_suffering,shrimp,T4,The shrimp experienced significant physical distress during the procedure.,False,161.02676391601562,0.6104547279190702,False,124.29150454203288,62.9700837225895,0.5833763781515279,False,False,False,,keep
T03_LOBSTER,T03,pain_suffering,lobster,T4,The lobster experienced significant physical distress during the procedure.,False,100.18212890625,-0.0712771551606362,False,124.29150454203288,62.9700837225895,-0.3828703125438919,False,False,False,,keep
T03_SQUID,T03,pain_suffering,squid,T4,The squid experienced significant physical distress during the procedure.,False,87.937255859375,-0.20847446695284627,False,124.29150454203288,62.9700837225895,-0.5773257161736373,False,False,False,,keep
T03_CRAYFISH,T03,pain_suffering,crayfish,T4,The crayfish experienced significant physical distress during the procedure.,False,58.93901443481445,-0.5333843908794613,False,124.29150454203288,62.9700837225895,-1.0378339402425516,False,False,False,,keep
T03_BUMBLEBEE,T03,pain_suffering,bumblebee,T4,The bumblebee experienced significant physical distress during the procedure.,False,63.43793869018555,-0.48297632936418006,False,124.29150454203288,62.9700837225895,-0.9663885174416101,False,False,False,,keep
T03_MUSSEL,T03,pain_suffering,mussel,T4,The mussel experienced significant physical distress during the procedure.,False,99.51628112792969,-0.07873762656762037,False,124.29150454203288,62.9700837225895,-0.39344434610010665,False,False,False,,keep
T03_MANTIS_SHRIMP,T03,pain_suffering,mantis shrimp,T4,The mantis shrimp experienced significant physical distress during the procedure.,True,75.88118743896484,-0.343556322986083,False,124.29150454203288,62.9700837225895,-0.7687827971824915,False,False,False,,keep
T03_ANT,T03,pain_suffering,ant,T5,The ant experienced significant physical distress during the procedure.,False,138.52987670898438,0.3583890317961566,False,124.29150454203288,62.9700837225895,0.22611327991364424,False,False,False,,keep
T03_FLY,T03,pain_suffering,fly,T5,The fly experienced significant physical distress during the procedure.,False,126.64769744873047,0.22525551162821747,False,124.29150454203288,62.9700837225895,0.03741765561369804,False,False,False,,keep
T03_EARTHWORM,T03,pain_suffering,earthworm,T5,The earthworm experienced significant physical distress during the procedure.,False,135.09706115722656,0.3199261531875572,False,124.29150454203288,62.9700837225895,0.17159825708342455,False,False,False,,keep
T03_MOTH,T03,pain_suffering,moth,T5,The moth experienced significant physical distress during the procedure.,False,149.11257934570312,0.47696260521713124,False,124.29150454203288,62.9700837225895,0.394172491702851,False,False,False,,keep
T03_BEETLE,T03,pain_suffering,beetle,T5,The beetle experienced significant physical distress during the procedure.,False,101.74250030517578,-0.05379402074915267,False,124.29150454203288,62.9700837225895,-0.3580907456975162,False,False,False,,keep
T03_APHID,T03,pain_suffering,aphid,T5,The aphid experienced significant physical distress during the procedure.,False,125.27957153320312,0.2099263859537368,False,124.29150454203288,62.9700837225895,0.01569105411266572,False,False,False,,keep
T03_NEMATODE,T03,pain_suffering,nematode,T5,The nematode experienced significant physical distress during the procedure.,False,154.45350646972656,0.5368048625512015,False,124.29150454203288,62.9700837225895,0.4789893890020913,False,False,False,,keep
T03_COCKROACH,T03,pain_suffering,cockroach,T5,The cockroach experienced significant physical distress during the procedure.,False,54.597198486328125,-0.5820321370952454,False,124.29150454203288,62.9700837225895,-1.1067843956304453,False,False,False,,keep
T03_MITE,T03,pain_suffering,mite,T5,The mite experienced significant physical distress during the procedure.,False,82.48541259765625,-0.26955948081594855,False,124.29150454203288,62.9700837225895,-0.663904023512984,False,False,False,,keep
T03_WOODLOUSE,T03,pain_suffering,woodlouse,T5,The woodlouse experienced significant physical distress during the procedure.,False,101.7800064086914,-0.05337378474029855,False,124.29150454203288,62.9700837225895,-0.35749512788508236,False,False,False,,keep
T03_OAK_TREE,T03,pain_suffering,oak tree,T6,The oak tree experienced significant physical distress during the procedure.,True,207.7222137451172,1.133652491175239,False,124.29150454203288,62.9700837225895,1.3249261279472444,False,False,False,,keep
T03_MUSHROOM,T03,pain_suffering,mushroom,T6,The mushroom experienced significant physical distress during the procedure.,False,227.90118408203125,1.359747157437696,False,124.29150454203288,62.9700837225895,1.645379415349738,False,False,False,,keep
T03_BACTERIUM,T03,pain_suffering,bacterium,T6,The bacterium experienced significant physical distress during the procedure.,False,215.45852661132812,1.2203337760170208,False,124.29150454203288,62.9700837225895,1.447783084915775,False,False,False,,keep
T03_MOSS,T03,pain_suffering,moss,T6,The moss experienced significant physical distress during the procedure.,False,311.3788146972656,2.2950697590971827,True,124.29150454203288,62.9700837225895,2.971050681454282,True,False,True,global_z=2.30; template_z=2.97,keep_expected_anomaly
T03_SEAWEED,T03,pain_suffering,seaweed,T6,The seaweed experienced significant physical distress during the procedure.,False,155.02578735351562,0.5432169665024114,False,124.29150454203288,62.9700837225895,0.48807752816211225,False,False,False,,keep
T03_ROCK,T03,pain_suffering,rock,T6,The rock experienced significant physical distress during the procedure.,False,204.480224609375,1.09732772140583,False,124.29150454203288,62.9700837225895,1.2734415348819952,False,False,False,,keep
T03_TABLE,T03,pain_suffering,table,T6,The table experienced significant physical distress during the procedure.,False,174.7157440185547,0.7638324937853089,False,124.29150454203288,62.9700837225895,0.8007650061045246,False,False,False,,keep
T03_CLOUD,T03,pain_suffering,cloud,T6,The cloud experienced significant physical distress during the procedure.,False,238.94979858398438,1.483541026340506,False,124.29150454203288,62.9700837225895,1.8208375670432797,False,False,False,,keep
T03_RIVER,T03,pain_suffering,river,T6,The river experienced significant physical distress during the procedure.,False,280.9503173828125,1.9541345760668551,False,124.29150454203288,62.9700837225895,2.4878291972888196,True,False,True,template_z=2.49,keep_expected_anomaly
T03_STATUE,T03,pain_suffering,statue,T6,The statue experienced significant physical distress during the procedure.,False,269.997314453125,1.831411984150001,False,124.29150454203288,62.9700837225895,2.313889410612654,True,False,True,template_z=2.31,keep_expected_anomaly
T04_CHILD,T04,pain_suffering,child,T1,"After the injury, the child showed clear signs of pain.",False,23.424631118774414,-0.9313042306578172,False,38.66507657368978,11.98053148489061,-1.272100947619564,False,False,False,,keep
T04_INFANT,T04,pain_suffering,infant,T1,"After the injury, the infant showed clear signs of pain.",False,34.18865203857422,-0.810699081987163,False,38.66507657368978,11.98053148489061,-0.37364156513098423,False,False,False,,keep
T04_ELDERLY_PERSON,T04,pain_suffering,elderly person,T1,"After the injury, the elderly person showed clear signs of pain.",True,39.31418228149414,-0.7532702325294096,False,38.66507657368978,11.98053148489061,0.05418004273207637,False,False,False,,keep
T04_WORKER,T04,pain_suffering,worker,T1,"After the injury, the worker showed clear signs of pain.",False,35.95347595214844,-0.7909251655241595,False,38.66507657368978,11.98053148489061,-0.22633391723573457,False,False,False,,keep
T04_PATIENT,T04,pain_suffering,patient,T1,"After the injury, the patient showed clear signs of pain.",False,26.49132537841797,-0.8969435470557054,False,38.66507657368978,11.98053148489061,-1.0161278079044225,False,False,False,,keep
T04_PRISONER,T04,pain_suffering,prisoner,T1,"After the injury, the prisoner showed clear signs of pain.",False,35.61481857299805,-0.7947196419438138,False,38.66507657368978,11.98053148489061,-0.25460122570844235,False,False,False,,keep
T04_REFUGEE,T04,pain_suffering,refugee,T1,"After the injury, the refugee showed clear signs of pain.",False,51.056949615478516,-0.6216987490965785,False,38.66507657368978,11.98053148489061,1.034334166010656,False,False,False,,keep
T04_SOLDIER,T04,pain_suffering,soldier,T1,"After the injury, the soldier showed clear signs of pain.",False,36.31458282470703,-0.7868791544307757,False,38.66507657368978,11.98053148489061,-0.19619277758646209,False,False,False,,keep
T04_TEENAGER,T04,pain_suffering,teenager,T1,"After the injury, the teenager showed clear signs of pain.",False,35.32441711425781,-0.7979734363545175,False,38.66507657368978,11.98053148489061,-0.2788406727735811,False,False,False,,keep
T04_WOMAN,T04,pain_suffering,woman,T1,"After the injury, the woman showed clear signs of pain.",False,32.68804168701172,-0.8275126255407632,False,38.66507657368978,11.98053148489061,-0.4988956369937403,False,False,False,,keep
T04_DOG,T04,pain_suffering,dog,T2,"After the injury, the dog showed clear signs of pain.",False,22.45491600036621,-0.9421693745380818,False,38.66507657368978,11.98053148489061,-1.3530418574307164,False,False,False,,keep
T04_CHIMPANZEE,T04,pain_suffering,chimpanzee,T2,"After the injury, the chimpanzee showed clear signs of pain.",False,18.202571868896484,-0.9898146364709458,False,38.66507657368978,11.98053148489061,-1.7079797111338364,False,False,False,,keep
T04_PIG,T04,pain_suffering,pig,T2,"After the injury, the pig showed clear signs of pain.",False,31.891830444335938,-0.8364337504634697,False,38.66507657368978,11.98053148489061,-0.5653543949945796,False,False,False,,keep
T04_COW,T04,pain_suffering,cow,T2,"After the injury, the cow showed clear signs of pain.",False,31.55522918701172,-0.84020518912796,False,38.66507657368978,11.98053148489061,-0.5934500815464432,False,False,False,,keep
T04_DOLPHIN,T04,pain_suffering,dolphin,T2,"After the injury, the dolphin showed clear signs of pain.",False,24.5736141204834,-0.9184304851705459,False,38.66507657368978,11.98053148489061,-1.176196771485305,False,False,False,,keep
T04_ELEPHANT,T04,pain_suffering,elephant,T2,"After the injury, the elephant showed clear signs of pain.",False,34.61415481567383,-0.8059315489180403,False,38.66507657368978,11.98053148489061,-0.3381253797567179,False,False,False,,keep
T04_RABBIT,T04,pain_suffering,rabbit,T2,"After the injury, the rabbit showed clear signs of pain.",False,31.59912872314453,-0.8397133180956275,False,38.66507657368978,11.98053148489061,-0.5897858420936127,False,False,False,,keep
T04_RAT,T04,pain_suffering,rat,T2,"After the injury, the rat showed clear signs of pain.",False,28.634883880615234,-0.8729261102848233,False,38.66507657368978,11.98053148489061,-0.8372076569160761,False,False,False,,keep
T04_HORSE,T04,pain_suffering,horse,T2,"After the injury, the horse showed clear signs of pain.",False,22.746061325073242,-0.9389072455035248,False,38.66507657368978,11.98053148489061,-1.328740320802378,False,False,False,,keep
T04_WHALE,T04,pain_suffering,whale,T2,"After the injury, the whale showed clear signs of pain.",False,30.683574676513672,-0.8499716158760435,False,38.66507657368978,11.98053148489061,-0.6662059948877956,False,False,False,,keep
T04_SALMON,T04,pain_suffering,salmon,T3,"After the injury, the salmon showed clear signs of pain.",False,37.78746032714844,-0.7703763427510943,False,38.66507657368978,11.98053148489061,-0.07325353200299667,False,False,False,,keep
